Version,id
8.72.0,867533386
8.72.2,867700110
8.72.4,867859879
8.72.6,868029717
8.73.0,868191759
8.73.2,868365529
8.73.4,868543450
8.73.6,868735086
8.74.0,868883914
8.74.1,869004454
8.74.2,869079009
8.74.4,869220237
8.74.6,869555177
8.75.0,869751451
8.75.2,869913395
8.75.4,870063503
8.75.6,870250868
8.76.0,870412620
8.76.2,870525198
8.76.4,870718665
8.76.6,870907467
8.77.0,871060343
8.77.2,871197480
8.77.4,871371722
8.77.6,871551675
8.78.1,871877578
8.78.2,872369131
8.78.3,872557219
8.78.6,872582109
8.79,872979734
8.79.2,873168386
8.79.4,873348750
8.79.6,873538247
8.80,873710532
8.80.1,873860080
8.80.2,873898088
8.80.4,874065221
8.80.6,874203836
8.80.7,874297166
8.81.0,874573424
8.81.2,874757900
8.81.4,874975284
8.81.6,875124239
8.82.0,875452049
8.82.2,875609504
8.82.4,875847258
8.82.6,876051948
8.83.0,876215374
8.83.2,876395305
8.83.4,876599740
8.83.6,876786124
8.84,877012201
8.84.1,877347647
8.84.2,877399979
8.84.4,877566373
8.84.6,877759983
8.85,877985428
8.85.2,878187490
8.85.3,878321376
8.85.4,878346195
8.85.6,878910974
8.86.0,879102987
8.86.2,879289462
8.86.4,879512532
8.86.6,879689525
8.87.0,879859150
8.87.2,880093775
8.87.4,880294886
8.87.6,880509311
8.88.0,880762643
8.88.2,880960650
8.88.4,881234436
