Version,id
12.65.1,867608241
12.66.1,867877494
12.67.1,868238674
12.67.3,868404627
12.68.1,868682793
12.68.5,868868180
12.69.1,868990605
12.70.1,869362270
12.71.1,869823024
12.72.1,870149840
12.73.1,870537084
12.74.1,870787540
12.75.1,871122220
12.76.1,871414937
12.76.3,871470403
12.77.1,871716036
12.78.1,872505314
12.79.1,872744823
12.80.1,873107648
12.80.3,873380291
12.81.1,873582887
12.81.5,873958519
