Version,id
12.130,867424053
12.140,867818358
12.150,868305135
12.160,868500115
12.161,868717824
12.170,869084057
12.180,869206380
12.190,869703469
12.200,869967380
12.210,870211448
12.220,870533586
12.230,870835903
12.240,871175835
12.250,871559697
12.260,871763278
13.010,872000651
13.020,872564347
13.030,872996195
13.031,873045933
13.040,873425337
13.050,873668372
13.060,874020235
13.070,874339687
13.080,874808923
13.081,874963641
13.090,875134333
13.100,875439470
13.101,875660679
13.110,875817349
13.120,876194157
